recipe_id,recipe_ingredient
7026717,"['황태채', '참기름', '다진마늘', '국간장', '대파 넉넉히', '계란', '소금 약간만', '후춧가루 약간만', '두부']"
7026716,"['두부', '팽이버섯', '느타리버섯', '감자', '양파', '다진마늘', '대파 넉넉히', '청양고추', '마른표고버섯']"
7026715,"['밀가루', '물', '시금치', '감자', '애호박', '청양고추', '홍고추', '대파', '멸치다시마 육수', '국간장', '다진 마늘', '소금 약간', '후추 약간']"
7026714,"['두둠한 식빵', '치즈', '계란', '당근', '대파', '버터', '케찹 취향것', '마요네즈 취향것', '설탕', '소금']"
7026713,"['찐 고구마', '마요네즈', '꿀', '모짜렐라 치즈', '버터', '우리밀 밀가루', '우유', '녹인 버터', '소금']"
7026712,"['시금치', '양파', '당근', '청양고추', '식용유 적당량', '우리밀 부침가루', '물', '소금']"
7026711,"['가래떡', '어묵', '고추장', '고춧가루', '간장', '매실액', '생강청', '생수', '코인육수']"
7026710,"['우리밀 밀가루', '물', '소금', '식용유', '고추장', '고춧가루', '간장', '설탕', '매실액', '식초', '참기름', '양배추', '오이', '깨소금 약간']"
7026709,['납작만두']
7026708,['소갈비']
7026707,"['부침두부', '올리브유 조금', '진간장', '황태채소 육수', '올리고당', '설탕', '양조식초']"
7026705,"['미나리', '홍고추', '소금', '부침가루', '튀김가루']"
7026703,"['우리밀 부침가루', '우리밀싹 분말', '우리밀 새순', '양배추', '비트', '사과', '양파 작은거', '대파', '고추', '참치캔', '고추장', '된장', '올리고당', '고춧가루', '진간장']"
7026702,"['완숙 토마토', '두부', '현미밥', '쪽파', '소금', '참기름', '다진 생강', '다진 마늘', '범일콩 된장', '간장']"
7026701,"['동물성 휘핑크림', '황치즈파우더', '설탕 적당량 (혹은 연유 취향에 맞게 추가)', '얼음 적당량', '우유', '에스프레소']"
7026700,"['애호박', '순두부', '칵테일 새우', '대파', '멸치 육수', '간 마늘', '들기름', '새우젓']"
7026699,"['스파게티면', '스팸', '냉동새우', '양파', '올리브유', '다진 마늘', '우유', '물', '슬라이스 치즈', '치킨스톡 큐브', '소금 (약간)', '후추 (취향껏)']"
7026698,"['토마토', '달걀', '양파', '마늘', '올리브유', '케첩', '크러쉬드 레드페퍼 약간', '파마산 치즈가루 약간', '그라나파다노 치즈 약간', '파슬리가루 약간']"
7026697,"['꽃게', '무', '애호박', '대파', '청양고추', '미나리', '멸치 육수', '간 마늘', '고춧가루', '액젓', '맛술']"
7026696,"['양파', '진간장', '참기름', '다진 마늘', '식용유', '통깨 약간']"
7026695,"['우유', '우리밀 밀가루', '소금', '식용유 적당량', '팥앙금', '호두 분태']"
7026694,"['도토리묵', '당근', '오이', '상추', '간장', '들기름', '알룰로스']"
7026693,"['생 죽순', '소금', '쌀가루', '물']"
7026691,"['닭가슴살', '양파', '간장', '올리고당', '물', '계란']"
7026690,"['감자', '우리밀 밀가루', '설탕', '소금', '생수']"
7026689,"['낙지', '바지락', '감자', '애호박', '청양고추', '홍고추', '대파', '미나리', '우리밀 중력분', '물', '소금', '멸치다시마 육수팩', '물', '고춧가루', '고추장', '멸치액젓', '다진마늘', '국간장']"
7026688,"['박력분', '설탕', '베이킹파우더', '옥수수전분', '우유', '녹인버터', '달걀', '소금 약간', '바닐라익스트랙']"
7026687,"['닭가슴살', '잡곡밥', '고추장', '간장', '돈가스소스', '올리고당', '마늘', '고춧가루']"
7026686,"['쪽파', '미나리', '청양고추', '반건조오징어', '부침가루', '물', '달걀']"
7026684,"['돼지고기 등심', '슬라이스햄', '슬라이스치즈', '밀가루', '계란', '빵가루', '소금', '후추', '식용유 튀김용 (적당히)', '양송이', '양파', '버터', '밀가루', '올리브유', '우유', '치즈가루', '치킨스톡', '체다치즈', '후추', '파슬리가루', '미지근한 물', '소금', '밀가루', '녹인버터', '버터', '밀가루', '케찹', '돈까스소스', '설탕', '파인애플즙', '우유']"
7026683,"['깻잎', '밥', '약고추장', '소금', '소금 약간', '참기름', '통깨']"
7026679,"['얼린 두부', '참치', '팽이버섯', '양파', '대파', '청양고추', '된장', '다진마늘', '설탕', '고춧가루']"
7026678,"['시금치', '베이컨', '소금 약간', '다진마늘', '다진대파', '국간장', '참기름', '깨소금']"
7026677,"['쌀', '김치', '돼지고기', '소금', '후추', '미림 조금', '달래', '간장', '홍고추', '쪽파', '물', '통깨', '참기름 넉넉히']"
7026676,"['순두부', '청양고추', '대파', '계란', '다진돼지고기', '다진마늘', '고춧가루', '국간장', '참치액', '참기름', '후추', '식용유', '소금', '순두부양념장']"
7026675,"['콩나물', '김치', '고춧가루', '소금', '간마늘', '청양고추', '대파', '육수']"
7026674,"['잘 익은 김치 조금', '참치', '밥', '조미김']"
7026673,"['열무', '고춧가루', '간마늘', '소금', '액젓', '파 약간', '설탕', '식초']"
7026672,"['두부', '김치', '청국장', '양파', '대파', '들기름', '된장', '코인육수', '물']"
7026671,"['우리밀 밀가루', '바닐라아이스크림', '우유', '바나나', '콘후레이크', '소금', '땅콩버터', '우유']"
7026670,"['돼지고기 목살', '양파', '당근', '애호박', '찬밥']"
7026669,"['양배추', '베이컨', '대파', '굴소스', '식용유', '후추 톡톡', '통깨']"
7026668,"['도삭면', '냉동새우 대', '대파', '통마늘', '쪽파 소량 (데코용)', '고춧가루', '크러쉬드 레드페퍼', '굴소스', '간장', '설탕', '참기름 취향껏', '통깨 취향껏', '식용유']"
7026667,"['김밥김', '밥', '볶음김치', '슬라이스햄', '체다슬라이스치즈', '계란', '참기름', '맛소금', '통깨']"
7026666,"['돼지고기 앞다리살 약', '소금', '물 (고기가 잠길정도)', '대파 흰부분', '청양고추', '다진마늘', '고춧가루', '설탕', '식초', '국간장', '참기름', '통깨 소량']"
7026665,"['양배추', '당근', '사과', '오이', '모닝빵']"
7026664,"['돼지고기', '두부', '애호박', '양파', '청양고추', '홍고추', '대파', '새송이버섯 소량', '멸치 육수', '소금 소량', '후추 소량', '맛술', '고추장', '참치액', '간마늘', '고춧가루', '국간장', '소금 소량']"
7026663,"['삼겹살', '대파', '전분가루']"
7026662,"['돼지고기 목살', '파채', '통마늘 취향껏', '된장 듬뿍', '양조간장', '다진마늘', '생강', '맛술', '올리고당', '설탕']"
7026661,"['감자', '후랑크소세지', '모짜렐라 스트링치즈', '달걀', '빵가루 적당량', '밀가루 적당량', '케첩 적당량']"
7026660,"['통밀 식빵', '로메인 상추', '샌드위치 햄', '체다치즈', '필라델피아 크림치즈', '스테비아 방울토마토', '저칼로리머스타드 ']"
7026659,"['백명란', '쪽파', '고춧가루', '다진 마늘', '참기름', '깨', '김가루 적당량']"
7026658,"['진짬뽕', '컵오뎅탕', '뜨거운 물']"
7026657,"['잘 익은 김치', '중면', '조미김', '설탕', '다진 마늘', '양조간장', '참기름', '통깨 약간']"
7026656,"['미역', '팽이버섯', '두부', '코인 육수', '물', '된장', '액젓']"
7026655,"['도라지', '양파', '당근', '대파', '굵은소금', '고추장', '고춧가루', '다진마늘', '소금', '설탕', '식초', '참기름', '통깨']"
7026654,"['밥', '대구살', '잔멸치', '미역', '참기름', '간장']"
7026653,"['상추', '양파', '다진파', '고추가루', '간장', '다진마늘', '통깨', '매실액', '식초', '설탕']"
7026652,"['돼지고기 앞다리살', '당면', '김치', '대파', '양파', '청양고추', '다진마늘', '설탕', '고춧가루', '진간장', '맛술', '참기름', '참치액', '올리고당', '고추장']"
7026651,"['새우', '레몬즙', '간장', '간장', '꿀', '다진생강', '계피가루', '소주', '레드페퍼홀', '건고추']"
7026650,"['맛없는 간장', '물', '미림', '대파', '당근 조금', '다시마', '국물용 멸치', '건표고버섯', '통후추', '양파', '통마늘', '페페론치노', '사과']"
7026649,"['다다기오이', '김밥용 김', '밥', '명란', '마요네즈', '통깨', '참기름']"
7026648,"['닭가슴살', '전분가루', '소금', '후추', '진간장', '물', '레몬즙', '발사믹식초', '다진 양파', '대파', '홍고추', '청고추', '마늘', '생강']"
7026647,"['간고등어', '무우', '양파', '청양고추', '홍고추', '대파', '간장', '다진마늘', '다진생강', '고추가루', '미림', '참치액젓', '들기름', '후추 조금', '청주']"
7026646,"['칼라 방울토마토', '양파', '올리브오일', '발사믹식초', '꿀', '레몬즙', '파슬리가루 소량', '소금 소량']"
7026645,"['알배추', '소고기 약', '후추 소량', '맛술', '청양고추', '다진 양파', '양조간장', '맛술', '식초', '설탕', '매실청']"
7026644,"['감자 중간 사이즈', '당근', '소금', '후추 소량', '부침가루', '양조간장', '식초', '설탕']"
7026643,"['땅두릅', '얇은 소고기', '후추 조금', '통깨 소량', '소금', '양조간장', '맛술', '올리고당', '물', '후추 소량']"
7026642,"['메밀면', '양배추 취향껏', '당근 취향껏', '상추 취향껏', '깻잎 취향껏', '김가루 조금', '깨 소량', '고춧가루', '고추장', '설탕', '식초', '참기름', '양조간장', '사이다']"
7026641,"['익은김치', '양파', '대파', '청양고추 (선택사항)', '다진마늘', '고춧가루', '된장', '설탕', '물']"
7026640,"['닭다리살', '양파', '양배추 크게', '대파', '떡사리', '깻잎', '모짜렐라 치즈 듬뿍', '식용유', '다진마늘', '고추장', '고춧가루', '진간장', '맛술', '설탕', '물엿', '후춧가루 약간']"
7026639,"['밥', '오이', '양파', '대파', '미나리', '저염 명란젓', '무염버터', '다진마늘', '계란', '검은깨', '참기름']"
7026638,"['계란', '연두부', '물', '참치액', '맛술', '참기름', '깨소금']"
7026636,"['우리밀 밀가루', '김치', '카레가루', '부추', '해물', '감자', '물', '소금', '설탕']"
7026633,"['소고기 불고기용', '냉동채소', '굴소스']"
7026631,"['항정살', '신김치', '양배추', '땡초', '소금', '설탕', '진간장', '굴소스', '맛술', '식초', '다진마늘', '참기름', '후춧가루', '물']"
7026630,"['쌀', '단호박', '검은 콩', '물', '비프스톡']"
7026629,"['돼지고기 등심', '후추', '소금', '맛술', '식용유', '감자전분', '물', '계란', '식용유', '파프리카', '당근', '양파', '물', '설탕', '진간장', '식초', '감자전분', '물']"
7026628,"['마늘쫑', '양파', '멸치', '간장', '식용유', '소금약간', '고춧가루', '물엿', '참기름', '통깨', '연두']"
7026625,"['우리밀가루', '생수', '돌미나리', '부추', '생들깨', '표고버섯', '된장', '고춧가루', '고추장', '식용유', '들기름', '청고추', '홍고추', '양조간장', '식초', '생수', '설탕']"
7026624,"['우리밀 밀가루', '감자전분', '소금', '오일', '물', '돼지고기 등심', '양파', '마늘', '대파 흰대', '부추', '계란 전란', '세발나물', '고춧가루', '오일', '엑스트라버진 올리브오일', '식초', '디종 머스타드', '꿀', '소금', '설탕', '진간장', '굴소스', '소주', '참기름', '감자전분', '고춧가루', '소금 (조절)', '흑후추 (조절)']"
7026623,"['국내산 밀가루', '비트', '단호박', '물', '소금', '돼지고기 다짐육', '두부', '신김치', '당면', '숙주나물', '쪽파', '달걀', '참기름', '간장', '고춧가루', '소금', '후추', '새싹채소', '단호박']"
7026622,"['돼지고기 통 등심', '우리밀 튀김가루', '빵가루', '계란 작은거 기준', '맛소금 살짝', '후추 살짝', '식용유 적당히 (돼지고기가 잠길 정도)', '우리밀 밀가루', '땅콩버터', '무염버터', '케찹', '황설탕', '진간장', '굴소스', '식초', '물', '우유', '타임 럽드', '후추', '크림스프 가루', '소고기다시다']"
7026621,"['감자', '당근', '양파 작은것', '삶은 계란', '식초', '마요네즈', '후추 톡톡']"
7026620,"['상추', '부추 조금', '양파', '당근', '간장', '고춧가루', '매실청', '참기름', '깨소금', '다진 마늘', '식초', '통깨 (마무리)']"
7026619,"['김', '양조간장', '설탕', '참기름', '깨소금', '잔파 조금 (대파)']"
7026618,"['백오이', '천일염', '물']"
7026617,"['오이', '참치캔', '김밥김', '현미밥', '백미밥', '소금 약간']"
7026615,"['돼지고기', '진간장', '맛술', '굴소스', '우동사리', '다진마늘', '달걀노른자', '후추', '간 깨', '파', '쪽파', '김']"
7026614,"['전복', '청주', '물', '간장', '사과', '양파', '생강', '청주', '통후추', '대파', '마늘', '다시마', '매실청']"
